file_name,date,prison_name,tags,confirmed_cases,start_date,end_date
NewFolsom_20210429_986_FULL_PrisonConditions,20210429,NewFolsom,['Prison Conditions'],10968,2021-04-25 00:00:00,2021-05-02 00:00:00
NewFolsom_20210430_1016_FULL_Infection,20210430,NewFolsom,['Infection'],10968,2021-04-25 00:00:00,2021-05-02 00:00:00
NewFolsom_20210430_1022_Full_Infection_Programs,20210430,NewFolsom,"['Infection', ' Programs', ' Featured']",10968,2021-04-25 00:00:00,2021-05-02 00:00:00
NewFolsom_20220119_18246_FULL,20220119,NewFolsom,[''],16917,2022-01-14 00:00:00,2022-01-21 00:00:00
NewFolsom_20220208_95458_FULL,20220208,NewFolsom,[''],20292,2022-02-07 00:00:00,2022-02-14 00:00:00
NewFolsom_20220211_54709_FULL,20220211,NewFolsom,[''],20292,2022-02-07 00:00:00,2022-02-14 00:00:00
Norco_20210218_10_04_FULL_Stress,20210218,Norco,['Stress'],,2021-02-12 00:00:00,2021-02-19 00:00:00
Norco_20210827_36000_FULL,20210827,Norco,[''],,2021-08-23 00:00:00,2021-08-30 00:00:00
Norco_20210906_39314_FULL_Family_Infection,20210906,Norco,"['Family', ' Infection']",,2021-08-31 00:00:00,2021-09-07 00:00:00
Norco_20201102_10_FULL,20201102,Norco,"['Infection', ' Family']",,2020-10-31 00:00:00,2020-11-07 00:00:00
Norco_20210123_449_Full_Infection_Family,20210123,Norco,"['Infection', ' Family']",,2021-01-19 00:00:00,2021-01-26 00:00:00
Norco_20210125_334_Full,20210125,Norco,[''],,2021-01-19 00:00:00,2021-01-26 00:00:00
Norco_20210203_386_FULL,20210203,Norco,[''],,2021-01-27 00:00:00,2021-02-03 00:00:00
Norco_20210208_349_FULL,20210208,Norco,"['Infection', ' Stress', ' Prison Conditions']",,2021-02-04 00:00:00,2021-02-11 00:00:00
Norco_20210219_414_Full,20210219,Norco,[''],,2021-02-12 00:00:00,2021-02-19 00:00:00
Norco_20210401_610_FULL_Infection_PrisonConditions,20210401,Norco,"['Infection', ' Prison Conditions']",,2021-04-01 00:00:00,2021-04-08 00:00:00
NorthKern_20210209_337_FULL,20210209,NorthKern,[''],7331,2021-02-04 00:00:00,2021-02-11 00:00:00
Orange_Central_20210511_6_20_FULL,20210511,Orange_Central,[''],,2021-05-11 00:00:00,2021-05-18 00:00:00
Orange_Central_20210415_939_FULL,20210415,Orange_Central,[''],,2021-04-09 00:00:00,2021-04-16 00:00:00
Orange_Central_20210416_927_FULL,20210416,Orange_Central,[''],,2021-04-09 00:00:00,2021-04-16 00:00:00
Orange_Central_20210416_928_FULL_PrisonConditionsInfection,20210416,Orange_Central,"['Prison Conditions', ' Infection']",,2021-04-09 00:00:00,2021-04-16 00:00:00
Orange_Central_20210419_689_FULL,20210419,Orange_Central,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_Central_20210419_693_FULL_Stress,20210419,Orange_Central,['Stress'],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_Central_20210421_679_Full,20210421,Orange_Central,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_Central_20210421_728_Full,20210421,Orange_Central,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_Central_20210428_842_FULL,20210428,Orange_Central,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Orange_Central_20210517_1275_FULL_Stress,20210517,Orange_Central,['Stress'],,2021-05-11 00:00:00,2021-05-18 00:00:00
Orange_TheoLacy_20210422_8_05_FULL,20210422,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210428_7_37_FULL,20210428,Orange_TheoLacy,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Orange_TheoLacy_20210416_926_FULL_PrisonConditionsPrograms,20210416,Orange_TheoLacy,"['Prison Conditions', ' Programs']",,2021-04-09 00:00:00,2021-04-16 00:00:00
Orange_TheoLacy_20210417_687_FULL_PrisonConditions_Family,20210417,Orange_TheoLacy,"['Prison Conditions', ' Family']",,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210417_930_FULL,20210417,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210417_932_FULL,20210417,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210419_680_FULL,20210419,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210419_694_FULL,20210419,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210420_722_Full,20210420,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210420_723_FULL_PrisonConditions_Stress,20210420,Orange_TheoLacy,['Prison Conditions'],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210420_724_FULL,20210420,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210421_701_Full_FamilyInfectionStress,20210421,Orange_TheoLacy,"['Family', ' Infection', ' Stress']",,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210421_730_FULL_PrisonConditionsStressInfection,20210421,Orange_TheoLacy,"['Prison Conditions', ' Stress', ' Infection']",,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection,20210421,Orange_TheoLacy,"['Prison Conditions', ' Infection']",,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210423_777_FULL_StressPrisonConditions,20210423,Orange_TheoLacy,"['Stress', ' Prison Conditions']",,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210424_805_FULL,20210424,Orange_TheoLacy,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection,20210427,Orange_TheoLacy,"['Prison Conditions', ' Infection']",,2021-04-25 00:00:00,2021-05-02 00:00:00
Orange_TheoLacy_20210430_1003_Full,20210430,Orange_TheoLacy,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Orange_TheoLacy_20210430_1010_Full_Stress_PrisonConditions,20210430,Orange_TheoLacy,"['Stress', ' Prison Conditions', ' Featured']",,2021-04-25 00:00:00,2021-05-02 00:00:00
Orange_TheoLacy_20210501_1024_FULL_Stress,20210501,Orange_TheoLacy,['Stress'],,2021-04-25 00:00:00,2021-05-02 00:00:00
PelicanBay_20210520_6_09_FULL,20210520,PelicanBay,[''],1803,2021-05-19 00:00:00,2021-05-26 00:00:00
PelicanBay_20210907_20161_FULL,20210907,PelicanBay,[''],2580,2021-08-31 00:00:00,2021-09-07 00:00:00
PelicanBay_20210920_34490_FULL,20210920,PelicanBay,[''],2647,2021-09-16 00:00:00,2021-09-23 00:00:00
PelicanBay_20211005_33525_FULL,20211005,PelicanBay,[''],2656,2021-10-02 00:00:00,2021-10-09 00:00:00
PelicanBay_20210420_917_FULL_PrisonConditions,20210420,PelicanBay,['Prison Conditions'],1794,2021-04-17 00:00:00,2021-04-24 00:00:00
PelicanBay_20210420_918_Full,20210420,PelicanBay,[''],1794,2021-04-17 00:00:00,2021-04-24 00:00:00
PelicanBay_20210423_866_FULL,20210423,PelicanBay,[''],1794,2021-04-17 00:00:00,2021-04-24 00:00:00
PelicanBay_20210426_903_FULL,20210426,PelicanBay,[''],1800,2021-04-25 00:00:00,2021-05-02 00:00:00
Pleasant Valley_20210217_402_FULL_Programs,20210217,Pleasant Valley,['Programs'],,2021-02-12 00:00:00,2021-02-19 00:00:00
Pleasant Valley_20210222_491_FULL,20210222,Pleasant Valley,[''],,2021-02-20 00:00:00,2021-02-27 00:00:00
Pleasant Valley_20210223_497_FULL_Famiy_Infection_Stress,20210223,Pleasant Valley,"['Family', ' Infection', ' Stress']",,2021-02-20 00:00:00,2021-02-27 00:00:00
Pleasant Valley_20210302_523_FULL_Family_PrisonConditions_Programs,20210302,Pleasant Valley,"['Family', ' Prison Conditions', ' Porgrams']",,2021-02-28 00:00:00,2021-03-07 00:00:00
Pleasant Valley_20210312_657_FULL,20210312,Pleasant Valley,"['Stress', ' Infection']",,2021-03-08 00:00:00,2021-03-15 00:00:00
PleasantValley_20210222_8_04_Full,20210222,Pleasant Valley,[''],,2021-02-20 00:00:00,2021-02-27 00:00:00
PleasantValley_20210201_370_FULL,20210201,Pleasant Valley,"['Prison Conditions', ' Family', ' Stress']",,2021-01-27 00:00:00,2021-02-03 00:00:00
PleasantValley_20210209_341_Full,20210209,Pleasant Valley,"['Family', ' Programs']",,2021-02-04 00:00:00,2021-02-11 00:00:00
PleasantValley_20210211_396_Full_PrisonConditions_Stress_Programs_Family,20210211,Pleasant Valley,"['Prison Conditions', ' Stress', ' Family', ' Programs']",,2021-02-04 00:00:00,2021-02-11 00:00:00
PleasantValley_20210214_429_FULL,20210214,Pleasant Valley,[''],,2021-02-12 00:00:00,2021-02-19 00:00:00
PleasantValley_20210223_484_FULL,20210223,Pleasant Valley,[''],,2021-02-20 00:00:00,2021-02-27 00:00:00
PleasantValley_20210224_474_Full_Programs_Stress,20210224,Pleasant Valley,"['Programs', ' Stress']",,2021-02-20 00:00:00,2021-02-27 00:00:00
PleasantValley_20210228_519_FULL_Stress,20210228,Pleasant Valley,['Stress'],,2021-02-28 00:00:00,2021-03-07 00:00:00
PleasantValley_20210311_668_FULL_PrisonConditions_Family,20210311,Pleasant Valley,"['Prison Conditions', ' Family']",,2021-03-08 00:00:00,2021-03-15 00:00:00
PleasantValley_20210311_669_FULL_Programs_PrisonConditions,20210311,Pleasant Valley,"['Programs', ' Prison Conditions']",,2021-03-08 00:00:00,2021-03-15 00:00:00
PleasantValley_20210317_564_FULL_Stress,20210317,Pleasant Valley,['Stress'],,2021-03-16 00:00:00,2021-03-23 00:00:00
PleasantValley_20210322_621_FULL,20210322,Pleasant Valley,[''],,2021-03-16 00:00:00,2021-03-23 00:00:00
PleasantValley_20210322_622_Full,20210322,Pleasant Valley,[''],,2021-03-16 00:00:00,2021-03-23 00:00:00
Pleasantvalley_20210322_633_FULL_Stress_PrisonConditions,20210322,Pleasant Valley,"['Stress', ' Prison Conditions']",,2021-03-16 00:00:00,2021-03-23 00:00:00
PleasantValley_20210401_609_Full_PrisonConditions_Infections,20210401,Pleasant Valley,"['Prison Conditions', ' Infection']",,2021-04-01 00:00:00,2021-04-08 00:00:00
PleasantValley_20210205_391_FULL,20210205,Pleasant Valley,[''],,2021-02-04 00:00:00,2021-02-11 00:00:00
PleasantValley_20210209_339_FULL,20210209,Pleasant Valley,"['Programs', ' Family']",,2021-02-04 00:00:00,2021-02-11 00:00:00
PleasantValley_20210209_340_FULL,20210209,Pleasant Valley,"['Prison Conditions', ' Family']",,2021-02-04 00:00:00,2021-02-11 00:00:00
PleasantValley_20210212_397_Full,20210212,Pleasant Valley,"['Family', ' Programs']",,2021-02-12 00:00:00,2021-02-19 00:00:00
Riverside_Benoit_20210604_503_FULL,20210604,Riverside_Benoit,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Blythe_20210607_646_FULL,20210607,Riverside_Blythe,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Byrd_20210604_627_FULL,20210604,Riverside_Byrd,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Presley_20210603_525_FULL,20210603,Riverside_Presley,[''],,2021-05-27 00:00:00,2021-06-03 00:00:00
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,20210603,Riverside_Presley,"['Infection', ' PrisonConditions', ' Family']",,2021-05-27 00:00:00,2021-06-03 00:00:00
Riverside_Smith_20210601_7_43_FULL,20210601,Riverside_Smith,[''],,2021-05-27 00:00:00,2021-06-03 00:00:00
Riverside_Smith_20210609_829_FULL,20210609,Riverside_Smith,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Smith_20210610_806_FULL,20210610,Riverside_Smith,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Smith_20210610_826_FULL,20210610,Riverside_Smith,[''],,2021-06-04 00:00:00,2021-06-11 00:00:00
Riverside_Smith_20210614_737_FULL,20210614,Riverside_Smith,[''],,2021-06-12 00:00:00,2021-06-19 00:00:00
Riverside_Smith_20210616_801_FULL,20210616,Riverside_Smith,[''],,2021-06-12 00:00:00,2021-06-19 00:00:00
Riverside_Smith_20210617_519_FULL_Infection,20210617,Riverside_Smith,['Infection'],,2021-06-12 00:00:00,2021-06-19 00:00:00
Riverside_unspecified_20210622_0731_FULL,20210622,Riverside_unspecified,[''],,2021-06-20 00:00:00,2021-06-27 00:00:00
SalinasValley_20210521_6_20_Full,20210521,SalinasValley,[''],5472,2021-05-19 00:00:00,2021-05-26 00:00:00
SalinasValley_20210315_554_FULL,20210315,SalinasValley,[''],5449,2021-03-08 00:00:00,2021-03-15 00:00:00
SalinasValley_20210405_968_Full,20210405,SalinasValley,[''],5456,2021-04-01 00:00:00,2021-04-08 00:00:00
SalinasValley_20210419_727_FULL,20210419,SalinasValley,[''],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210421_729_FULL_StressPrograms,20210421,SalinasValley,"['Stress', ' Programs']",5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210421_912_Full,20210421,SalinasValley,[''],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210422_801_FULL,20210422,SalinasValley,[''],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210422_806_FULL_PrisonConditions,20210422,SalinasValley,['Prison Conditions'],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210423_808_FULL_PrisonConditions,20210423,SalinasValley,['Prison Conditions'],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210423_864_FULL_PrisonCondtions,20210423,SalinasValley,['Prison Conditions'],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210423_867_FULL,20210423,SalinasValley,[''],5464,2021-04-17 00:00:00,2021-04-24 00:00:00
SalinasValley_20210426_781_FULL,20210426,SalinasValley,[''],5464,2021-04-25 00:00:00,2021-05-02 00:00:00
SalinasValley_20210426_880_FULL,20210426,SalinasValley,[''],5464,2021-04-25 00:00:00,2021-05-02 00:00:00
SalinasValley_20210426_881_FULL_StressInfection,20210426,SalinasValley,"['Stres', ' Infection']",5464,2021-04-25 00:00:00,2021-05-02 00:00:00
SalinasValley_20210426_889_FULL,20210426,SalinasValley,[''],5464,2021-04-25 00:00:00,2021-05-02 00:00:00
San Quentin_20201113_734_FULL,20201113,San Quentin,[''],,2020-11-08 00:00:00,2020-11-15 00:00:00
San_Quentin_20201103_647_FULL,20201103,San Quentin,[''],,2020-10-31 00:00:00,2020-11-07 00:00:00
San_Quentin_20210121_07_10_FULL,20210121,San Quentin,['Infection'],,2021-01-19 00:00:00,2021-01-26 00:00:00
SanQuentin_20201027_06_05_FULL,20201027,San Quentin,[''],,2020-10-23 00:00:00,2020-10-30 00:00:00
San Quentin_20201108_025_FULL,20201108,San Quentin,[''],,2020-11-08 00:00:00,2020-11-15 00:00:00
San Quentin_20201201_77B_FULL_PrisonConditions_Infection_Stress,20201201,San Quentin,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",,2020-11-24 00:00:00,2020-12-01 00:00:00
San Quentin_20201204_86_FULL,20201204,San Quentin,[''],,2020-12-02 00:00:00,2020-12-09 00:00:00
San Quentin_20210125_312_FULL,20210125,San Quentin,"['Stress', ' Programs', ' Prison Conditions']",,2021-01-19 00:00:00,2021-01-26 00:00:00
San_Quentin_20201109_022_FULL,20201109,San Quentin,[''],,2020-11-08 00:00:00,2020-11-15 00:00:00
SanBernadino_WestValley_20211011_86411_FULL,20211011,SanBernadino_WestValley,[''],,2021-10-10 00:00:00,2021-10-17 00:00:00
SanBernardino_Central_20211004_84859_P1_FULL,20211004,SanBernardino_Central,[''],,2021-10-02 00:00:00,2021-10-09 00:00:00
SanJoaquin_Main_20210831_12851_FULL,20210831,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210831_15688_FULL,20210831,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210902_88473_P2_FULL,20210902,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210907_38166_P1_FULL,20210907,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210907_38166_P2_FULL,20210907,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210907_38166_P2_Infection,20210907,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210907_70339_FULL,20210907,SanJoaquin_Main,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
SanJoaquin_Main_20210910_54143_FULL,20210910,SanJoaquin_Main,[''],,2021-09-08 00:00:00,2021-09-15 00:00:00
SanJoaquin_Main_20210914_84921_Full,20210914,SanJoaquin_Main,[''],,2021-09-08 00:00:00,2021-09-15 00:00:00
SanQuentin_20201123_068_FULL,20201123,SanQuentin,"['Infections', ' Stress', ' Prison Conditions']",0,2020-11-16 00:00:00,2020-11-23 00:00:00
SanQuentin_20201221_187_FULL,20201221,SanQuentin,[''],0,2020-12-18 00:00:00,2020-12-25 00:00:00
SanQuentin_20201221_188_FULL,20201221,SanQuentin,"['Programs', ' Prison Conditions']",0,2020-12-18 00:00:00,2020-12-25 00:00:00
SanQuentin_20201229_200_Full,20201229,SanQuentin,[''],4490,2020-12-26 00:00:00,2021-01-02 00:00:00
SanQuentin_20210104_252_FULL,20210104,SanQuentin,['Prison Conditions'],17960,2021-01-03 00:00:00,2021-01-10 00:00:00
SantaClara_Elmwood_20220209_58109_FULL,20220209,SantaClara_Elmwood,[''],,2022-02-07 00:00:00,2022-02-14 00:00:00
SantaClara_Elmwood_20211221_34216_FULL,20211221,SantaClara_Elmwood,[''],,2021-12-21 00:00:00,2021-12-28 00:00:00
SantaClara_Elmwood_20211201_47028_FULL,20211201,SantaClara_Elmwood,[''],,2021-11-27 00:00:00,2021-12-04 00:00:00
SantaClara_Elmwood_20211201_62377_FULL,20211201,SantaClara_Elmwood,[''],,2021-11-27 00:00:00,2021-12-04 00:00:00
SantaClara_Elmwood_20211206_71158_FULL,20211206,SantaClara_Elmwood,[''],,2021-12-05 00:00:00,2021-12-12 00:00:00
SantaClara_Elmwood_20211206_85268_FULL,20211206,SantaClara_Elmwood,[''],,2021-12-05 00:00:00,2021-12-12 00:00:00
SantaClara_Main_20211223_63230_FULL,20211223,SantaClara_Main,[''],,2021-12-21 00:00:00,2021-12-28 00:00:00
SCC_20210114_271_Full,20210114,SCC,[''],,2021-01-11 00:00:00,2021-01-18 00:00:00
Solano_20200805_05_00_FULL,20200805,Solano,[''],64,2020-08-04 00:00:00,2020-08-11 00:00:00
Solano_20201012_0935_FULL,20201012,Solano,[''],,2020-10-07 00:00:00,2020-10-14 00:00:00
Solano_20201206_08_30_FULL_PrisonConditions,20201206,Solano,"['Prison Conditions', ' Infections']",0,2020-12-02 00:00:00,2020-12-09 00:00:00
Solano_20201214_7_54_FULL,20201214,Solano,[''],0,2020-12-10 00:00:00,2020-12-17 00:00:00
Solano_20201214_8_13_FULL,20201214,Solano,[''],0,2020-12-10 00:00:00,2020-12-17 00:00:00
Solano_20201217_05_27_FULL_3calls,20201217,Solano,[''],0,2020-12-10 00:00:00,2020-12-17 00:00:00
Solano_20201217_619_FULL,20201217,Solano,[''],0,2020-12-10 00:00:00,2020-12-17 00:00:00
Solano_20201221_05_31_FULL,20201221,Solano,[''],0,2020-12-18 00:00:00,2020-12-25 00:00:00
Solano_20210123_03_05_FULL,20210123,Solano,[''],7904,2021-01-19 00:00:00,2021-01-26 00:00:00
Solano_20210308_05_50_FULL,20210308,Solano,[''],9200,2021-03-08 00:00:00,2021-03-15 00:00:00
Solano_20210322_05_04_FULL,20210322,Solano,[''],9208,2021-03-16 00:00:00,2021-03-23 00:00:00
Solano_20210326_20348_FULL,20210326,Solano,[''],9214,2021-03-24 00:00:00,2021-03-31 00:00:00
Solano_20201221_06_00_FULL,20201221,Solano,[''],0,2020-12-18 00:00:00,2020-12-25 00:00:00
Solano_20210831_10115_FULL,20210831,Solano,[''],10294,2021-08-31 00:00:00,2021-09-07 00:00:00
Solano_20210113_273_Full,20210113,Solano,[''],6459,2021-01-11 00:00:00,2021-01-18 00:00:00
Solano_20210224_464_Full_Stress_PrisonConditions_Infection,20210224,Solano,"['Stress', ' Prison Conditions', ' Infection']",9200,2021-02-20 00:00:00,2021-02-27 00:00:00
Solano_20210225_470_FULL_Infection_Stress_Family,20210225,Solano,"['Infection', ' Stress', ' Family']",9200,2021-02-20 00:00:00,2021-02-27 00:00:00
Solano_20210309_652_FULL_StressPrisonConditionsFamily,20210309,Solano,"['Stress', ' Prison Conditions', ' Family']",9200,2021-03-08 00:00:00,2021-03-15 00:00:00
Solano_20210312_663_Full,20210312,Solano,[''],9200,2021-03-08 00:00:00,2021-03-15 00:00:00
Solano_20210312_666_FULL,20210312,Solano,[''],9200,2021-03-08 00:00:00,2021-03-15 00:00:00
Solano_20210317_568_FULL,20210317,Solano,[''],9208,2021-03-16 00:00:00,2021-03-23 00:00:00
Solano_20210319_579_Full,20210319,Solano,[''],9208,2021-03-16 00:00:00,2021-03-23 00:00:00
Solano_20210402_611_FULL_Family_Stress,20210402,Solano,"['Family', ' Stress']",9216,2021-04-01 00:00:00,2021-04-08 00:00:00
Solano_20210427_886_FULL,20210427,Solano,[''],9221,2021-04-25 00:00:00,2021-05-02 00:00:00
Solano_20210504_737_FULL,20210504,Solano,[''],9224,2021-05-03 00:00:00,2021-05-10 00:00:00
Soledad_20201026_08_14_FULL,20201026,Soledad,[''],,2020-10-23 00:00:00,2020-10-30 00:00:00
Soledad_20201027_07_31_FULL,20201027,Soledad,[''],,2020-10-23 00:00:00,2020-10-30 00:00:00
Soledad_20201228_159_Full_PrisonConditions,20201228,Soledad,['Prison Conditions'],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20210208_08_30_FULL,20210208,Soledad,['Featured'],,2021-02-04 00:00:00,2021-02-11 00:00:00
Soledad_20201124_061_FULL,20201124,Soledad,"['Prison Conditions', ' Infection']",,2020-11-24 00:00:00,2020-12-01 00:00:00
Soledad_20201130_90_FULL,20201130,Soledad,[''],,2020-11-24 00:00:00,2020-12-01 00:00:00
Soledad_20201215_170_FULL,20201215,Soledad,"['Infection', ' Prison Conditions', ' Stress', ' Family']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Soledad_20201215_171_FULL_Infection_Programs_Stress,20201215,Soledad,"['Infection', ' Programs', ' Stress']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Soledad_20201218_185_FULL,20201218,Soledad,"['Infection', ' Prison Conditions', ' Stress']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Soledad_20201224_214_Full,20201224,Soledad,['Infection'],,2020-12-18 00:00:00,2020-12-25 00:00:00
Soledad_20201224_219_FULL_PrisonConditionsInfectionFamily,20201224,Soledad,"['Prison Conditions', ' Family']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Soledad_20201226_198_Full,20201226,Soledad,['Stress'],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_172_FULL,20201228,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_180_FULL,20201228,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_181_FULL,20201228,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_182_FULL,20201228,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_195_FULL,20201228,Soledad,"['Stress', ' Infection', ' Prison Conditions', ' Programs']",,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201228_196_Full,20201228,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201229_164_FULL,20201229,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201230_165_FULL,20201230,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201231_224_FULL,20201231,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201231_289_FULL,20201231,Soledad,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201231_290_FULL_Stress,20201231,Soledad,['Stress'],,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20201231_291_FULL_Stress_PrisonConditions,20201231,Soledad,"['Stress', ' Prison Conditions']",,2020-12-26 00:00:00,2021-01-02 00:00:00
Soledad_20210105_159_FULLtags,20210105,Soledad,['Stress'],,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210105_255_FULL_Infection,20210105,Soledad,['Infection'],,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210105_286_FULL_StressInfectionPrisonConditions,20210105,Soledad,"['Stress', ' Infection', ' Prison Conditions', ' Featured']",,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210107_221_FULL,20210107,Soledad,[''],,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210107_292_FULL,20210107,Soledad,[''],,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210108_223_FULL_PrisonConditions,20210108,Soledad,['Prison Conditions'],,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210109_241_FULL,20210109,Soledad,"['Family', ' Infection', ' Prison Conditions', ' Programs']",,2021-01-03 00:00:00,2021-01-10 00:00:00
Soledad_20210112_275_FULL,20210112,Soledad,[''],,2021-01-11 00:00:00,2021-01-18 00:00:00
Soledad_20210113_266_FULL_Stress_PrisonConditions,20210113,Soledad,"['Stress', ' Prison Conditions']",,2021-01-11 00:00:00,2021-01-18 00:00:00
Soledad_20210119_323_Full_PrisonConditions_Family,20210119,Soledad,"['Prison Conditions', ' Family']",,2021-01-19 00:00:00,2021-01-26 00:00:00
Soledad_20210120_325_FULL,20210120,Soledad,[''],,2021-01-19 00:00:00,2021-01-26 00:00:00
Soledad_20210208_362_FULL,20210208,Soledad,['Featured'],,2021-02-04 00:00:00,2021-02-11 00:00:00
Soledad_20210325_647_FULL_PrisonConditionsInfection,20210325,Soledad,"['Prison Conditions', ' Infection']",,2021-03-24 00:00:00,2021-03-31 00:00:00
Soledad_20210329_590_FULL_ PrisonConditionsInfection,20210329,Soledad,"['Prison Conditions', ' Infection']",,2021-03-24 00:00:00,2021-03-31 00:00:00
Soledad_20210406_974_FULL_PrisonConditions,20210406,Soledad,['Prison Conditions'],,2021-04-01 00:00:00,2021-04-08 00:00:00
Soledad_20210416_923_FULL_Stress,20210416,Soledad,['Stress'],,2021-04-09 00:00:00,2021-04-16 00:00:00
Sonoma_Main_20201127_073_Full,20201127,Sonoma_Main,[''],,2020-11-24 00:00:00,2020-12-01 00:00:00
Stockton_20210922_26483_FULL,20210922,Stockton,[''],,2021-09-16 00:00:00,2021-09-23 00:00:00
Stockton_20210317_562_FULL,20210317,Stockton,[''],,2021-03-16 00:00:00,2021-03-23 00:00:00
Stockton_20210318_569_Full_PrisonConditions,20210318,Stockton,['Prison Conditions'],,2021-03-16 00:00:00,2021-03-23 00:00:00
Stockton_20210318_570_Full_PrisonConditions,20210318,Stockton,['Prison Conditions'],,2021-03-16 00:00:00,2021-03-23 00:00:00
