file_name,call/letter,length
Folsom_20210412_958_PrisonConditions_Infection.txt,letter,1589
Folsom_20210414_921_Full.txt,letter,5422
Folsom_20210414_921_PrisionCondition_Stress_2.txt,letter,2005
Folsom_20210414_921_PrisonCondition_Stress_1.txt,letter,1767
Folsom_20210414_921_PrisonCondition_Stress_3.txt,letter,538
Folsom_20210415_937_FULL.txt,letter,7756
Folsom_20210415_937_PrisonConditions.txt,letter,3440
Folsom_20210426_857_FULL_PrisonConditions.txt,letter,2628
Folsom_20210426_858_FULL.txt,letter,2332
Folsom_20210426_858_Prison Conditions.txt,letter,1703
Folsom_20210427_887_FULL_PrisonConditions.txt,letter,1520
Folsom_20210427_888_FULL_PrisonCondtions.txt,letter,1754
Folsom_20210428_1032_Family_Infection_Stress.txt,letter,2903
Folsom_20210428_1032_FULL.txt,letter,4003
Folsom_20210429_1063_FULL.txt,letter,2613
Folsom_20210429_1063_Programs.txt,letter,1743
Folsom_20210518_1295_FULL.txt,letter,2492
Folsom_20210518_1295_Infection.txt,letter,1186
Folsom_20210518_1295_PrisonConditions.txt,letter,1379
Folsom_20210521_1815_FULL.txt,letter,4730
Folsom_20210521_1815_Infection_Family.txt,letter,3143
Folsom_20210521_1817_FULL.txt,letter,2129
Folsom_20210521_1817_Infection.txt,letter,1138
Fresno_Main_20210826_59372_P1_Family_PrisonConditions.txt,call,941
Fresno_Main_20210826_59372_P1_FULL.txt,call,4282
Fresno_Main_20210826_59372_P1_Infection2.txt,call,2003
Fresno_Main_20210826_59372_P1_Infection3.txt,call,733
Fresno_Main_20210826_59372_P1_PrisonConditions2_Infection.txt,call,511
Fresno_Main_20210826_59372_P2_Family_PrisonConditions.txt,call,961
Fresno_Main_20210826_59372_P2_FULL.txt,call,2757
Fresno_Main_20210826_59372_P2_Infection.txt,call,571
Fresno_Main_20210826_59372_P2_PrisonConditions2.txt,call,661
Fresno_Main_20210831_43692_FULL.txt,call,2269
Fresno_Main_20210831_43692_PrisonConditions_Family.txt,call,1025
Fresno_Main_20210831_43692_PrisonConditions_Infection.txt,call,820
Fresno_Main_20210831_76770_FULL.txt,call,313
Fresno_Main_20210831_76770_PrisonConditions2_Infection2.txt,letter,1809
Fresno_Main_20210831_76770_PrisonConditions3.txt,letter,1322
Fresno_Main_20210831_76770_PrisonConditions4_Infection.txt,letter,1205
Fresno_Main_20210831_76770_PrisonConditions5_Featured.txt,letter,1255
Fresno_Main_20210831_76770_PrisonConditions_Infection.txt,letter,1478
Fresno_Main_20210901_27991_Family_PrisonConditions.txt,call,638
Fresno_Main_20210901_27991_P1_FULL.txt,letter,3600
Fresno_Main_20210901_27991_P2_Infection_Family.txt,letter,2519
Fresno_Main_20210901_27991_P2_Stress .txt,letter,1185
Fresno_Main_20210901_87115_Family_Stress_PrisonConditions.txt,call,451
Fresno_Main_20210901_87115_FULL.txt,call,1484
Fresno_Main_20210901_87115_PrisonConditions_Infection.txt,letter,1447
Fresno_Main_20210910_29668_FULL.txt,call,1399
Fresno_Main_20210910_29668_PrisonConditions_Family_Infection.txt,call,456
Fresno_Main_20210910_29668_PrisonConditions_Infection.txt,call,632
Fresno_Main_20210910_56264_FULL.txt,call,1630
Fresno_Main_20210910_56264_PrisonConditions2_Stress.txt,letter,3429
Fresno_Main_20210910_56264_PrisonConditions3_Infection.txt,call,520
Fresno_Main_20210910_56264_PrisonConditions_Family.txt,call,256
Fresno_Main_20210916_40145_FULL.txt,call,1572
Fresno_Main_20210916_40145_PrisonConditions2_Stress2.txt,letter,2360
Fresno_Main_20210916_40145_PrisonConditions3_Stress3.txt,letter,2683
Fresno_Main_20210916_40145_PrisonConditions4_Stress4.txt,letter,2416
Fresno_Main_20210916_40145_PrisonConditions_Stress.txt,letter,3065
Fresno_Main_20210916_46088_FULL.txt,call,2749
Fresno_Main_20210916_46088_PrisonConditions2_Stress2.txt,call,462
Fresno_Main_20210916_46088_PrisonConditions_Stress.txt,call,446
Fresno_Main_20210916_72217_FULL.txt,call,1036
Fresno_Main_20210916_72217_PrisonConditions.txt,letter,975
Fresno_Main_20210916_72217_Stress.txt,letter,2929
Fresno_Main_20210916_72217_Stress2.txt,letter,1261
Fresno_Main_20210920_28918_FULL.txt,call,1508
Fresno_Main_20210920_28918_PrisonConditions_Infection.txt,call,574
Fresno_Main_20210920_28918_Programs_Stress.txt,call,933
Fresno_Main_20211006 _19112_FULL.txt,call,2100
Fresno_Main_20211006 _19112_PrisonConditions2.txt,call,779
Fresno_Main_20211006 _19112_PrisonConditions_Family.txt,call,914
Fresno_Mendota_20210830_FULL_Family_PrisonConditions.txt,letter,2725
Fresno_Mendota_20210916_FULL.txt,letter,2475
Fresno_Mendota_20210916_PrisonConditions_Infection.txt,letter,1217
High Desert_20210212_435_FULL.txt,letter,3717
High Desert_20210212_435_PrisonConditions_Infection.txt,letter,1127
High Desert_20210212_435_Stress_PrisonConditions.txt,letter,2245
High Desert_20210212_440_FULL.txt,letter,971
High Desert_20210212_440_Theme_Vaccination_Art.txt,letter,971
High Desert_20210218_406_FULL.txt,letter,2725
High Desert_20210218_406_Infection.txt,letter,1122
High Desert_20210218_406_Programs_Stress.txt,letter,1449
High Desert_20210218_411_FULL.txt,letter,3870
High Desert_20210218_411_Infection_Stress.txt,letter,2321
High Desert_20210218_412_Family_Stress.txt,letter,812
High Desert_20210218_412_FULL.txt,letter,1658
High Desert_20210219_410_FULL_Stress_Infection.txt,letter,3216
High Desert_20210221_500_FamilyStress.txt,letter,1508
High Desert_20210222_503_FULL.txt,letter,5933
High Desert_20210222_503_Infection_PrisonConditions.txt,letter,1805
High Desert_20210222_503_Stress_PrisonConditions.txt,letter,1640
High Desert_20210223_461_FULL_Stress_Infection.txt,letter,955
High Desert_20210301_525_PrisonConditionsFamily.txt,letter,966
High Desert_20210301_534_FULL_InfectionFamilyPrisonConditions_Stress.txt,letter,3109
High Desert_20210303_529_FULL.docx,letter,4130
High Desert_20210303_529_FULL.txt,letter,4011
High Desert_20210303_529_Prison Conditions_Infections.txt,letter,2114
High Desert_20210304_530_FamilyPrisonConditions.txt,letter,2620
High Desert_20210304_530_FULL.txt,letter,6922
High Desert_20210304_530_PrisonConditionsInfection.txt,letter,2801
High Desert_20210310_582_FULL_Stress_PrisonConditions.txt,letter,757
High Desert_20210315_549_FULL_PrisonConditions.txt,letter,2321
HighDesert_20210128_302_FULL.txt,letter,2524
HighDesert_20210128_302_PrisonConditions_Infection.txt,letter,1920
HighDesert_20210128_303_FULL.txt,letter,2621
HighDesert_20210128_303_PrisonConditions_Programs.txt,letter,2126
HighDesert_20210128_305_FULL.txt,letter,2777
HighDesert_20210129_300_Full.txt,letter,5367
HighDesert_20210129_300_PrisonConditions_Stress.txt,letter,2148
HighDesert_20210129_301_Full_PrisonConditions_Programs_Family.txt,letter,912
HighDesert_20210129_377_Family.txt,letter,782
HighDesert_20210129_377_full.txt,letter,4176
HighDesert_20210129_377_PrisonConditions.txt,letter,701
HighDesert_20210129_377_Programs.txt,letter,1515
HighDesert_20210201_357_FULL_Family_Infection.txt,letter,1442
HighDesert_20210201_368_ PrisonConditions_Infection.txt,letter,3225
HighDesert_20210201_368_Full.txt,letter,7947
HighDesert_20210201_368_Infection_Stress.txt,letter,1302
HighDesert_20210201_368_PrisonConditions_Infection2.txt,letter,725
HighDesert_20210201_368_Stress.txt,letter,1324
HighDesert_20210202_380_FULL_Infection.txt,letter,938
HighDesert_20210208_342_FULL_PrisonConditions_Infection.txt,letter,3599
HighDesert_20210208_343_FULL.txt,letter,5874
HighDesert_20210208_343_PrisonConditions_Infection.txt,letter,4457
HighDesert_20210208_344_FULL.txt,letter,3650
HighDesert_20210208_344_Infection.txt,letter,2095
HighDesert_20210208_344_Stress.txt,letter,1619
HighDesert_20210208_345_Family_Stress_A.txt,letter,790
HighDesert_20210208_345_Full.txt,letter,3639
HighDesert_20210208_345_PrisonConditions.txt,letter,765
HighDesert_20210208_345_Stress_B.txt,letter,793
HighDesert_20210211_441_Full_PrisonConditions_Infection_Stress.txt,letter,3031
HighDesert_20210211_442_FULL.txt,letter,11983
HighDesert_20210211_442_Infection.txt,letter,2092
HighDesert_20210211_442_PrisonConditions.txt,letter,1138
HighDesert_20210211_442_Programs.txt,letter,984
HighDesert_20210211_442_Stress.txt,letter,1589
HighDesert_20210211_444_Family_Featured.txt,letter,1381
HighDesert_20210211_444_FULL.txt,letter,2761
HighDesert_20210219_420_FULL_Infection.txt,letter,1286
HighDesert_20210221_501_FULL_PrisonConditions_Stress.txt,letter,1309
HighDesert_20210221_505_FULL_Infection_Family.txt,letter,1437
HighDesert_20210222_502_FULL.docx,letter,1549
HighDesert_20210222_502_Full_Stress_PrisonConditions.txt,letter,1710
HighDesert_20210222_504_FULL.txt,letter,1543
HighDesert_20210223_459_FULL_Stress_Infection.txt,letter,1294
HighDesert_20210223_460_FULL_PrisonConditions_Programs.txt,letter,1017
HighDesert_20210223_467_FULL.txt,letter,6174
HighDesert_20210223_467_Infection.txt,letter,1746
HighDesert_20210224_8_01_FULL.txt,call,4126
HighDesert_20210224_8_01_Infection2.txt,call,393
HighDesert_20210224_8_01_Infection3_Programs.txt,letter,1531
HighDesert_20210224_8_01_Infection_PrisonConditions.txt,call,573
HighDesert_20210420_713_FULL_Family_Infection_Stress.txt,letter,3325
High_Desert_20210128_304_Family.txt,letter,1454
High_Desert_20210128_304_FULL.txt,letter,2479
High_Desert_20210128_304_PrisonConditions_Infection.txt,letter,1605
Ironwood_20201109_06_38_FULL.txt,call,2202
Ironwood_20201109_06_38_Infection.txt,letter,2143
Ironwood_20201109_06_38_Infection3.txt,letter,740
Ironwood_20201109_06_38_PrisonConditions.txt,letter,633
Ironwood_20201109_06_38_PrisonConditions2.txt,call,717
Ironwood_20201118_2_04_FULL.txt,letter,1135
Ironwood_20201118_2_04_Stress.txt,letter,1141
Ironwood_20201130_094_FULL.txt,letter,7509
Ironwood_20201130_094_InfectionStress.txt,letter,1578
Ironwood_20201130_094_PrisonConditions.txt,letter,3953
Ironwood_20201130_094_PrisonConditions2.txt,letter,2098
Ironwood_20201229_157_FULL.txt,letter,4023
Ironwood_20201229_157_PrisonConditions.txt,letter,551
Ironwood_20201229_157_PrisonConditions2.txt,letter,1147
Ironwood_20201229_157_Stress.txt,letter,836
Ironwood_20201230_156_FULL.txt,letter,3094
Ironwood_20201230_156_PrisonConditions.txt,letter,1339
Ironwood_20201230_156_Programs.txt,letter,643
Ironwood_20210113_269_FULL_Infection.txt,letter,2998
Ironwood_20210114_267_Full_PrisonConditions_Family.txt,letter,1781
Ironwood_20210114_268_Full_EnglishTranslation.txt,letter,1697
Ironwood_20210114_268_Full_Spanish.txt,letter,1701
Ironwood_20210122_327_FULL_Programs_Infection.txt,letter,707
Ironwood_20210125_311_Full.txt,letter,2457
Ironwood_20210125_311_PrisonConditions_Stress.txt,letter,1237
Ironwood_20210125_311_Programs_Family.txt,letter,594
Ironwood_20210125_330_FULL.txt,letter,4894
Ironwood_20210125_330_Infection.txt,letter,1282
Ironwood_20210205_388_full.txt,letter,569
Jamestown_20210114_271_Full.txt,letter,5492
Jamestown_20210114_271_PrisonConditions.txt,letter,2731
Jamestown_20210114_271_Stress_Family.txt,letter,2327
Jamestown_20210308_672_FULL.txt,letter,9036
Jamestown_20210308_672_Infection.txt,letter,4141
Jamestown_20210308_672_PrisonConditions.txt,letter,2903
Jamestown_20210311_664_FULL.txt,letter,2008
Jamestown_20210311_667_FULL_Stress.txt,letter,1424
Jamestown_20210315_543_FULL.txt,letter,3286
Jamestown_20210315_543_Infection_Stress_Family.txt,letter,3286
Jamestown_20210316_538_FULL_PrisonConditions_Infection.txt,letter,1354
Jamestown_20210316_546_Stress_Family.txt,letter,1779
Jamestown_20210316_561_Full.txt,letter,4544
Jamestown_20210316_561_PrisonConditions_Infection.txt,letter,2801
Jamestown_20210317_572_FULL_Infection_PrisonConditions.txt,letter,2133
Jamestown_20210317_573_FULL_PrisonConditions_Infection_Stress.txt,letter,1520
Jamestown_20210318_574_FULL_Family_Infection_Stress.txt,letter,1568
Jamestown_20210323_643_Full.docx,letter,1413
Jamestown_20210323_643_Full_Stress.txt,letter,1441
Jamestown_20210325_638_Family_Programs.txt,letter,1942
Jamestown_20210325_638_Full.docx,letter,7382
Jamestown_20210325_638_Full.txt,letter,7515
Jamestown_20210419_695_Full.txt,letter,4122
Jamestown_20210419_695_Infection_Programs.txt,letter,1633
Jamestown_20210419_695_PrisonConditions_Infection.txt,letter,2396
KernValley_20210305_1078_FULL_Infection_Family.txt,letter,2755
KernValley_20210324_636_FULL.docx,letter,1216
KernValley_20210324_636_FULL_Programs_Infection.txt,letter,1254
KernValley_20210423_611_Family.txt,call,1240
KernValley_20210423_611_FULL.txt,call,5226
KernValley_20210423_611_StressPrisonConditions.txt,call,2291
KernValley_20210423_7_00_FULL.txt,call,3517
KernValley_20210423_7_00_Infection_Vaccines.txt,call,439
KernValley_20210423_7_00_Prison_Conditions_Infections.txt,call,345
KernValley_20210423_7_00_Prison_Conditions_Sanitation.txt,call,3887
KernValley_20210423_7_00_Stress_Coping_Family.txt,call,772
KernValley_20210426_544_FamilyPrisonConditions.txt,call,1559
KernValley_20210426_544_FULL.txt,call,2753
KernValley_20210426_544_PrisonConditionsInfection-2.txt,call,1194
KernValley_20210427_5_59_FULL.txt,call,2044
KernValley_20210427_5_59_PrisonConditions.txt,call,1054
KernValley_20210427_739_Family_Stress_Infection.txt,letter,3403
KernValley_20210427_739_FULL.txt,letter,11634
KernValley_20210427_739_Stress.txt,letter,4255
KernValley_20210427_742_FULL.txt,letter,3525
KernValley_20210427_742_Infection_Stress_Family.txt,letter,1576
KernValley_20210427_745_Full_Infection_PrisonConditions.txt,letter,1426
KernValley_20210427_747_FULL.txt,letter,2982
KernValley_20210427_747_PrisonConditions_Infection_Family.txt,letter,2227
KernValley_20210427_753_Family_Prisonconditions.txt,letter,3146
KernValley_20210427_753_FULL.txt,letter,5119
KernValley_20210427_754_FULL_StressInfection.txt,letter,908
KernValley_20210427_755_FULL_Stress.txt,letter,1880
KernValley_20210427_756_FULL.txt,letter,3192
KernValley_20210427_756_InfectionStress.txt,letter,1413
KernValley_20210427_829_FULL.txt,letter,5434
KernValley_20210427_829_PrisonConditionsPrograms.txt,letter,3001
KernValley_20210427_830_FULL_InfectionStress.txt,letter,1989
KernValley_20210427_831_Full.txt,letter,11598
KernValley_20210427_831_PrisonConditions.txt,letter,3604
KernValley_20210427_831_PrisonConditionsInfection.txt,letter,1673
KernValley_20210428_846_FamilyStress.txt,letter,2465
KernValley_20210428_846_Full.txt,letter,6169
KernValley_20210428_849_Full.txt,letter,2940
KernValley_20210428_849_Infection.txt,letter,2034
KernValley_20210429_1041_FULL.txt,letter,8169
KernValley_20210429_1041_Infection.txt,letter,2058
KernValley_20210429_1041_Infection_PrisonConditions_Family.txt,letter,3962
KernValley_20210430_1000_FULL_Programs_Infection.txt,letter,2825
KernValley_20210430_1001_Full_Stress_Infection_PrisonConditions.txt,letter,2209
KernValley_20210430_999_FULL.txt,letter,5046
KernValley_20210430_999_Infection_Stress.txt,letter,1205
KernValley_20210430_999_Stress.txt,letter,1687
KernValley_20210430_999_Stress_Infection.txt,letter,2290
KernValley_20210504_1176_Family_Infection.txt,letter,727
KernValley_20210504_1176_FULL.txt,letter,2423
KernValley_20210504_1176_PrisonConditions.txt,letter,924
KernValley_20210513_1345_FULL.txt,letter,3949
KernValley_20210513_1345_Stress_PrisonConditions_Infection.txt,letter,3003
KernValley_20210513_1346_FULL_Infection.txt,letter,924
KernValley_20210513_1350_FULL.txt,letter,5350
KernValley_20210513_1350_Infection_Programs_Stress.txt,letter,2598
KernValley_20210513_1350_PrisonConditions_Family.txt,letter,2818
KernValley_20210513_349_FULL.txt,letter,2487
KernValley_20210513_349_Infection.txt,letter,792
KernValley_20210515_1298_FULL.txt,letter,9646
KernValley_20210515_1298_PrisonConditions_Family_Infection.txt,letter,6900
KernValley_20210516_1299_Full_Family_Stress.txt,letter,1972
KernValley_20210518_297_FULL_PrisonConditions_Programs.txt,letter,1604
KernValley_20210520_1837_Family.txt,letter,1077
KernValley_20210520_1837_FULL.txt,letter,1622
KernValley_20210602_1504_FULL.txt,letter,1842
KernValley_20210602_1504_PrisonConditions.txt,letter,858
Kern_GSAnnex_20210812_712_FULL.txt,call,8909
Kern_GSAnnex_20210812_712_Infection_Stress.txt,call,1500
Kern_GSAnnex_20210812_712_Stress_PrisonConditions_Infection.txt,call,1116
Kern_GSAnnex_20210812_737_Family_Stress_English .txt,call,1124
Kern_GSAnnex_20210812_737_Family_Stress_Spanish.txt,call,1385
Kern_GSAnnex_20210812_737_FULL_English.txt,call,2719
Kern_GSAnnex_20210812_737_FULL_Spanish.txt,call,2844
Kern_GSAnnex_20210812_737_Infection_Stress_English .txt,call,1278
Kern_GSAnnex_20210812_737_Infection_Stress_Spanish .txt,call,1162
Kern_GSAnnex_20210812_756_Family.txt,call,885
Kern_GSAnnex_20210812_756_FULL.txt,call,5288
Kern_GSAnnex_20210812_756_Infection_PrisonConditions.txt,call,1310
Kern_GSAnnex_20210812_756_Stress_PrisonConditions2.txt,call,1599
Kings_Main_20210827_87009_FULL.txt,call,1740
Kings_Main_20210827_87009_PrisonConditions.txt,letter,2298
Kings_Main_20211012_69758_P1_FULL.txt,call,643
Kings_Main_20211012_69758_P1_PrisonConditions.txt,letter,3783
Kings_Main_20211012_69758_P1_PrisonConditions_Stress.txt,letter,3715
Kings_Main_20211012_69758_P1_Programs_Stress.txt,letter,3651
Kings_Main_20211012_69758_P2_FULL.txt,call,627
Kings_Main_20211012_69758_P2_PrisonConditions.txt,letter,3159
Kings_Main_20211014_99406_FULL.txt,call,344
Kings_Main_20220119_17795_FULL.txt,call,763
Kings_Main_20220119_17795_PrisonConditions.txt,letter,1080
Kings_Main_20220119_17795_Programs.txt,letter,638
Lancaster_20201029_002_Family.txt,letter,711
Lancaster_20201029_002_FULL.txt,letter,1694
Lancaster_20201029_002_PrisonConditions.txt,letter,1044
Lancaster_20201109_030_FULL.txt,letter,10153
Lancaster_20201109_030_Infection.txt,letter,3922
Lancaster_20201109_030_Stress.txt,letter,3705
Lancaster_20201202_091_FULL.txt,letter,4646
Lancaster_20201202_091_Infection .txt,letter,541
Lancaster_20201202_091_PrisonConditions.txt,letter,1105
Lancaster_20201202_091_PrisonConditions2.txt,letter,809
Lancaster_20201209_110_FULL.txt,letter,2547
Lancaster_20201214_134_FULL.txt,letter,1617
Lancaster_20201214_134_PrisonConditions.txt,letter,1557
Lancaster_20210126_295_FULL.txt,letter,2285
Lancaster_20210126_295_PrisonConditions.txt,letter,1068
Lancaster_20210316_583_FULL_Stress_PrisonConditions.txt,letter,2554
LA_Central_20210526_8_27_Family_Stress2.txt,call,266
LA_Central_20210526_8_27_FULL.txt,call,4411
LA_Central_20210526_8_27_Infection2_PrisonConditions2_Stress.txt,call,569
LA_Central_20210526_8_27_Infection3_PrisonConditions3.txt,call,332
LA_Central_20210526_8_27_Infection_PrisonCondtions.txt,call,1126
LA_Central_20210526_8_27_PrisonConditions5_Stress3.txt,call,1068
LA_Central_20210526_8_27_PrisonCondtions4.txt,call,467
LA_NorthCounty_20210423_6_28_FULL.txt,call,2105
LA_NorthCounty_20210423_6_28_PrisonConditions.txt,letter,1933
LA_NorthCounty_20210423_6_28_PrisonConditions2.txt,call,1236
LosAngeles_MensCentral_20210928_20314_P1_Family_PrisonConditions.txt,call,818
LosAngeles_MensCentral_20210928_20314_P1_FULL.txt,call,4477
LosAngeles_MensCentral_20210928_20314_P1_PrisonConditions_Infection_Featured.txt,call,1533
LosAngeles_MensCentral_20210928_20314_P1_PrisonConditions_Stress.txt,call,582
LosAngeles_MensCentral_20210928_20314_P2_Family_Stress.txt,call,453
LosAngeles_MensCentral_20210928_20314_P2_FULL.txt,call,4034
LosAngeles_MensCentral_20210928_20314_P2_Infection_Stress_Featured.txt,call,128
LosAngeles_MensCentral_20210928_20314_P2_PrisonConditions_Infection_Featured.txt,call,458
LosAngeles_MensCentral_20210928_20314_P2_PrisonConditions_Stress.txt,call,1062
LosAngeles_MensCentral_20210929_73176_Family_Stress.txt,call,1186
LosAngeles_MensCentral_20210929_73176_FULL.txt,call,3627
LosAngeles_MensCentral_20210929_73176_Infection.txt,letter,1781
LosAngeles_MensCentral_20211001_10081_FULL.txt,call,3183
LosAngeles_MensCentral_20211001_10081_PrisonConditions_Infection.txt,call,1909
LosAngeles_MensCentral_20211001_10081_Stress_PrisonConditions.txt,call,588
LosAngeles_MensCentral_20211006_22274_Family.txt,call,782
LosAngeles_MensCentral_20211006_22274_FULL.txt,call,9596
LosAngeles_MensCentral_20211006_22274_Infection_PrisonConditions.txt,call,1159
LosAngeles_MensCentral_20211006_22274_PrisonConditions.txt,call,1566
LosAngeles_MensCentral_20211006_22274_PrisonConditions_Featured.txt,call,1173
LosAngeles_MensCentral_20211115_99586_FULL.txt,call,3653
LosAngeles_MensCentral_20211115_99586_PrisonConditions.txt,call,1020
LosAngeles_MensCentral_20211115_99586_PrisonConditions2_Featured2.txt,call,328
LosAngeles_MensCentral_20211115_99586_Stress2_PrisonConditions4.txt,call,385
LosAngeles_MensCentral_20211115_99586_Stress3_PrisonConditions5.txt,letter,3410
LosAngeles_MensCentral_20211115_99586_Stress_PrisonConditions3.txt,letter,1284
LosAngeles_Metropolitan_20210831_001_FULL.txt,letter,2423
LosAngeles_Metropolitan_20210831_001_Stress.txt,letter,1403
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress.txt,letter,1895
LosAngeles_Metropolitan_20210907_FULL.txt,letter,32485
LosAngeles_Metropolitan_20210907_PrisonConditions1.txt,letter,1367
LosAngeles_Metropolitan_20210907_PrisonConditions2.txt,letter,1693
LosAngeles_Metropolitan_20210909_FULL.txt,letter,568
LosAngeles_Metropolitan_20210917_FULL.txt,letter,3593
LosAngeles_Metropolitan_20210917_Infection_PrisonConditions_Stress.txt,letter,2359
LosAngeles_TwinTowers_20211004_32516_FULL.txt,call,1971
LosAngeles_TwinTowers_20211004_32516_Programs.txt,letter,1678
LosAngeles_TwinTowers_20211006_47422_FULL.txt,call,1787
LosAngeles_TwinTowers_20211006_47422_Infection_Stress.txt,letter,1036
Merced_Latorraca _20210917_24079_FULL.txt,call,3591
Merced_Latorraca_20210910_38691_FULL.txt,call,2656
Merced_Latorraca_20210910_38691_Infection2_PrisonConditions2.txt,call,405
Merced_Latorraca_20210910_38691_Infection3_PrisonConditions3.txt,call,645
Merced_Latorraca_20210910_38691_Infection_PrisonConditions.txt,call,552
Merced_Latorraca_20210910_81379_FULL.txt,call,2975
Merced_Latorraca_20210910_81379_PrisonConditions2_Stress2_Family.txt,call,666
Merced_Latorraca_20210910_81379_PrisonConditions3_Stress3_Infection.txt,call,979
Merced_Latorraca_20210910_81379_PrisonConditions_Stress.txt,call,902
Merced_Latorraca_20210913_11338_P1_Family.txt,call,601
Merced_Latorraca_20210913_11338_P1_FULL.txt,call,2070
Merced_Latorraca_20210913_11338_P2_P3_Family_PrisonConditions_Featured.txt,call,1642
Merced_Latorraca_20210913_11338_P2_P3_FULL.txt,call,4892
Merced_Latorraca_20210913_11338_P2_P3_Infection_PrisonConditions.txt,call,265
Merced_Latorraca_20210913_11338_P2_P3_PrisonConditions1.txt,call,466
Merced_Latorraca_20210913_11338_P2_P3_PrisonConditions2.txt,call,724
Merced_Latorraca_20210917_17611_FULL.txt,call,6163
Merced_Latorraca_20210917_17611_PrisonConditions2_Family2_Stress2.txt,call,2238
Merced_Latorraca_20210917_17611_PrisonConditions_Family_Stress.txt,call,1772
Merced_Latorraca_20210917_24079_Family_Stress.txt,call,1942
Merced_Latorraca_20210917_24079_PrisonConditions.txt,call,1585
Merced_Main_20210914_19036_Family_Infection.txt,call,216
Merced_Main_20210914_19036_FULL.txt,call,2197
Merced_Main_20210914_19036_Stress_Family.txt,call,1878
Merced_Main_20210916_16065_FULL.txt,call,2240
Merced_Main_20210916_16065_PrisonConditions_Stress.txt,call,1130
Merced_Main_20210916_65115_Family2.txt,call,614
Merced_Main_20210916_65115_Family3.txt,call,1056
Merced_Main_20210916_65115_Family_Programs.txt,call,241
Merced_Main_20210916_65115_FULL.txt,call,4469
Merced_Main_20210916_65115_Infection.txt,call,432
Merced_Main_20210916_65115_Programs2.txt,call,465
Merced_Main_20210916_65115_Programs3.txt,call,840
Merced_Main_20210920_55348_P1_Family_Programs.txt,letter,1744
Merced_Main_20210920_55348_P1_P2_FULL.txt,call,1836
Merced_Main_20210920_55348_P2_Infection_PrisonConditions.txt,letter,2121
Merced_Main_20210920_55348_P2_PrisonConditions_Infection.txt,letter,1269
Merced_Main_20210920_55348_P2_Programs.txt,letter,1356
Merced_Main_20210920_55348_P2_Stress_PrisonConditions.txt,letter,1261
Merced_Main_20211005_25218_Family_PrisonConditions.txt,call,443
Merced_Main_20211005_25218_FULL.txt,call,2788
Merced_Main_20211005_25218_Infection_PrisonConditions.txt,call,299
Merced_Main_20220105_70350_FULL_PrisonConditions.txt,call,1335
Merced_USPAtwater_20210908_Family_PrisonConditions.txt,letter,1720
Merced_USPAtwater_20210908_FULL.txt,letter,4970
Merced_USPAtwater_20210908_Stress_Programs.txt,letter,1414
Merced_USPAtwater_20210909_001_FULL_Family_Infection.txt,letter,1515
Merced_USPAtwater_20210909_001_PrisonConditions_Family.txt,letter,1321
Merced_USPAtwater_20210909_002_Family_Infection.txt,letter,1338
Merced_USPAtwater_20210909_002_FULL.txt,letter,6682
Merced_USPAtwater_20210909_002_Infection_PrisonConditions.txt,letter,1403
Merced_USPAtwater_20210909_002_PrisonConditions.txt,letter,1740
Merced_USPAtwater_20210916_FULL_Infection.txt,letter,1185
Merced_USPAtwater_20210917_FULL.txt,letter,4563
Merced_USPAtwater_20210917_PrisonConditions.txt,letter,1348
Merced_USPAtwater_20210917_Stress_Infection.txt,letter,1340
Monterey_Main_20210622_517_FULL.txt,call,1220
Monterey_Main_20210708_814_FULL.txt,call,1418
Monterey_Main_20210723_FULL.txt,call,3935
MuleCreek_20201109_27_Full_PrisonConditions_Stress_Family.txt,letter,1859
MuleCreek_20201110_323_FULL_PrisonConditions.txt,letter,1966
MuleCreek_20201210_101_FULL.txt,letter,1014
MuleCreek_20201210_101_Infection.txt,letter,506
MuleCreek_20201228_621_FULL.txt,call,4576
MuleCreek_20201228_621_InfectionandPrisonConditions.txt,call,1160
MuleCreek_20201228_621_PrisonConditions2.txt,call,320
MuleCreek_20201228_621_PrisonConditions3.txt,call,618
MuleCreek_20201228_621_StressandPrograms.txt,call,923
MuleCreek_20201231_163_Family.txt,letter,900
MuleCreek_20201231_163_FULL.txt,letter,7545
MuleCreek_20201231_163_PrisonConditions.txt,letter,1181
MuleCreek_20210105_246_FULL.txt,letter,2496
MuleCreek_20210105_246_PrisonConditions.txt,letter,1549
MuleCreek_20210113_257_Full.txt,letter,5454
MuleCreek_20210113_257_PrisonConditions.txt,letter,3236
MuleCreek_20210114_0504_Family.txt,call,467
MuleCreek_20210114_0504_FULL.txt,call,2723
MuleCreek_20210114_0504_Infection.txt,call,615
MuleCreek_20210114_0504_PrisonConditions1.txt,call,290
MuleCreek_20210114_0504_PrisonConditions2.txt,call,702
MuleCreek_20210114_0504_Stress.txt,call,641
MuleCreek_20210114_0518_Family.txt,call,624
MuleCreek_20210114_0518_FULL.txt,call,4346
MuleCreek_20210114_0518_Infections.txt,call,1409
MuleCreek_20210114_0518_PrisonConditions1.txt,call,1418
MuleCreek_20210114_0518_PrisonConditions2.txt,call,852
MuleCreek_20210114_6_33_Infection1.txt,letter,832
MuleCreek_20210114_6_33_Infection2.txt,letter,887
MuleCreek_20210114_6_33_Infection3.txt,letter,1059
